Senaryo;SpinNo;Bahis;BakiyeOnce;BakiyeSonra;Odenen;Cluster;Tumble;CarpanDeger;CarpanKaynak;Bonus;BonusOdenen;ArdKayipOnce;Kacis;Kategori;SpinTipi;SureMs;ClusterDetay
"0. Normal Oyun";243;100;71140;72990;1950;1;1;0;-;True;1920;0;False;EpicWin;Bonus;0;"S1x8=30TL"
"0. Normal Oyun";244;100;72990;72890;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";245;100;72890;72830;40;1;1;2;DOGAL;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";246;100;72830;72850;120;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL | S2x18=80TL"
"0. Normal Oyun";247;100;72850;72800;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x9=50TL"
"0. Normal Oyun";248;100;72800;72700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";249;100;72700;72600;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";250;100;72600;81100;8600;3;3;2;DOGAL;False;0;0;False;EpicWin;Normal;0;"S6x8=100TL | S4x8=60TL | S2x8=40TL"
"0. Normal Oyun";251;100;81100;81000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";252;100;81000;80900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";253;100;80900;80840;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";254;100;80840;80740;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";255;100;80740;80640;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";256;100;80640;80780;240;5;5;0;-;False;0;0;False;BigWin;Normal;0;"S4x8=60TL | S1x8=30TL | S4x10=80TL | S4x8=50TL | S4x9=20TL"
"0. Normal Oyun";257;100;80780;82030;1350;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;1;"S1x17=50TL"
"0. Normal Oyun";258;100;82030;81930;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";259;100;81930;86830;5000;5;5;2;DOGAL;False;0;0;False;EpicWin;Normal;1;"S1x10=60TL | S3x8=50TL | S3x9=20TL | S2x9=40TL | S3x8=30TL"
"0. Normal Oyun";260;100;86830;86730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";261;100;86730;86630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";262;100;86630;86530;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";263;100;86530;86430;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";264;100;86430;86890;560;1;1;2;DOGAL;False;0;0;False;MegaWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";265;100;86890;86790;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";266;100;86790;86690;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";267;100;86690;87190;600;2;2;10;DOGAL;False;0;0;False;MegaWin;Normal;0;"S2x9=40TL | S0x8=20TL"
"0. Normal Oyun";268;100;87190;87090;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";269;100;87090;86990;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";270;100;86990;86890;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";271;100;86890;86810;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";272;100;86810;86710;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";273;100;86710;86610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";274;100;86610;90840;4330;0;0;0;-;True;4330;0;False;EpicWin;Bonus;0;"-"
"0. Normal Oyun";275;100;90840;90740;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";276;100;90740;94440;3800;1;1;5;DOGAL;False;0;0;False;EpicWin;Normal;0;"S5x10=200TL"
"0. Normal Oyun";277;100;94440;94340;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";278;100;94340;94240;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";279;100;94240;94140;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";280;100;94140;94150;110;3;3;0;-;False;0;0;False;Normal;Normal;0;"S3x9=50TL | S0x9=20TL | S3x8=40TL"
"0. Normal Oyun";281;100;94150;94050;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";282;100;94050;93980;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";283;100;93980;93880;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";284;100;93880;93780;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";285;100;93780;93770;90;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL | S2x8=50TL"
"0. Normal Oyun";286;100;93770;93670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";287;100;93670;93570;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";288;100;93570;93470;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";289;100;93470;93370;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";290;100;93370;95270;2000;1;1;2;DOGAL;False;0;0;False;EpicWin;Normal;0;"S2x10=80TL"
"0. Normal Oyun";291;100;95270;95170;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";292;100;95170;95070;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";293;100;95070;94970;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";294;100;94970;94870;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";295;100;94870;94770;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";296;100;94770;94670;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";297;100;94670;94570;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";298;100;94570;94470;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";299;100;94470;94370;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";300;100;94370;94270;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";301;100;94270;94170;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";302;100;94170;94070;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";303;100;94070;94120;150;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x12=150TL"
"0. Normal Oyun";304;100;94120;94020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";305;100;94020;93920;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";306;100;93920;93820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";307;100;93820;93720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";308;100;93720;93620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";309;100;93620;93520;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";310;100;93520;93420;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";311;100;93420;93320;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";312;100;93320;93220;0;0;0;0;-;False;0;0;False;Normal;Normal;3;"-"
"0. Normal Oyun";313;100;93220;93120;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";314;100;93120;93020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";315;100;93020;93080;160;0;0;0;-;True;160;0;False;Normal;Bonus;0;"-"
"0. Normal Oyun";316;100;93080;92980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";317;100;92980;92880;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";318;100;92880;92800;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";319;100;92800;92700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";320;100;92700;92900;300;1;1;10;DOGAL;False;0;0;False;BigWin;Normal;0;"S1x9=30TL"
"0. Normal Oyun";321;100;92900;94320;1520;1;1;10;DOGAL;False;0;0;False;EpicWin;Normal;0;"S2x8=40TL"
"0. Normal Oyun";322;100;94320;94220;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";323;100;94220;94260;140;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x9=40TL | S6x9=100TL"
"0. Normal Oyun";324;100;94260;94160;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";325;100;94160;94060;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";326;100;94060;93960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";327;100;93960;94460;600;1;1;10;DOGAL;False;0;0;False;MegaWin;Normal;0;"S0x9=20TL"
"0. Normal Oyun";328;100;94460;94360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";329;100;94360;94260;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";330;100;94260;94160;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";331;100;94160;94060;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";332;100;94060;94040;80;2;2;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL | S3x8=30TL"
"0. Normal Oyun";333;100;94040;93940;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";334;100;93940;94200;360;1;1;3;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";335;100;94200;94210;110;2;2;0;-;False;0;0;False;Normal;Normal;0;"S2x11=80TL | S1x8=30TL"
"0. Normal Oyun";336;100;94210;94350;240;2;2;3;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x9=20TL | S4x9=60TL"
"0. Normal Oyun";337;100;94350;94250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";338;100;94250;94150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";339;100;94150;94080;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";340;100;94080;93980;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";341;100;93980;94880;1000;1;1;8;DOGAL;False;0;0;False;MegaWin;Normal;0;"S0x10=50TL"
"0. Normal Oyun";342;100;94880;94780;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";343;100;94780;94680;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";344;100;94680;94780;200;1;1;10;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";345;100;94780;94680;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";346;100;94680;94580;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";347;100;94580;94480;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";348;100;94480;94380;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";349;100;94380;95060;780;2;2;5;DOGAL;False;0;0;False;MegaWin;Normal;0;"S0x8=20TL | S2x8=40TL"
"0. Normal Oyun";350;100;95060;94960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";351;100;94960;94860;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";352;100;94860;94910;150;1;1;5;DOGAL;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";353;100;94910;94810;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";354;100;94810;94710;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";355;100;94710;94610;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";356;100;94610;98830;4320;2;2;8;DOGAL;False;0;0;False;EpicWin;Normal;1;"S6x8=100TL | S4x8=60TL"
"0. Normal Oyun";357;100;98830;98730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";358;100;98730;98660;30;1;1;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL"
"0. Normal Oyun";359;100;98660;99160;600;1;1;3;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x8=30TL"
"0. Normal Oyun";360;100;99160;99060;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";361;100;99060;99950;990;2;2;3;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x9=30TL | S4x9=60TL"
"0. Normal Oyun";362;100;99950;100170;320;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S2x8=40TL"
"0. Normal Oyun";363;100;100170;100090;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";364;100;100090;99990;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";365;100;99990;99890;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";366;100;99890;99790;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";367;100;99790;99690;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";368;100;99690;99650;60;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL | S0x8=40TL"
"0. Normal Oyun";369;100;99650;99550;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";370;100;99550;99450;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";371;100;99450;99350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";372;100;99350;99250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";373;100;99250;99150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";374;100;99150;99050;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";375;100;99050;99120;170;3;3;0;-;False;0;0;False;Normal;Normal;0;"S1x8=30TL | S4x8=60TL | S4x8=80TL"
"0. Normal Oyun";376;100;99120;99020;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";377;100;99020;98920;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";378;100;98920;98820;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";379;100;98820;98720;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";380;100;98720;98620;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";381;100;98620;98880;360;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;1;"S0x8=20TL"
"0. Normal Oyun";382;100;98880;98780;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";383;100;98780;98680;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";384;100;98680;98580;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";385;100;98580;99780;1300;3;3;3;DOGAL;False;0;0;False;MegaWin;Normal;0;"S1x8=30TL | S0x8=20TL | S3x8=50TL"
"0. Normal Oyun";386;100;99780;102830;3150;2;2;5;DOGAL;False;0;0;False;EpicWin;Normal;0;"S4x8=60TL | S3x16=90TL"
"0. Normal Oyun";387;100;102830;102730;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";388;100;102730;102630;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";389;100;102630;102530;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";390;100;102530;102630;200;1;1;5;DOGAL;False;0;0;False;BigWin;Normal;0;"S0x8=20TL"
"0. Normal Oyun";391;100;102630;102530;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";392;100;102530;102450;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";393;100;102450;102350;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";394;100;102350;102250;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";395;100;102250;102150;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";396;100;102150;102160;110;3;3;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S3x8=50TL | S2x8=40TL"
"0. Normal Oyun";397;100;102160;102060;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";398;100;102060;101960;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";399;100;101960;101880;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x8=20TL"
"0. Normal Oyun";400;100;101880;101780;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";401;100;101780;101680;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";402;100;101680;101580;0;0;0;0;-;False;0;0;False;Normal;Normal;4;"-"
"0. Normal Oyun";403;100;101580;101480;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";404;100;101480;101380;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";405;100;101380;101280;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";406;100;101280;106100;4920;3;3;3;DOGAL;False;0;0;False;EpicWin;Normal;0;"S2x8=40TL | S4x8=60TL | S4x9=20TL"
"0. Normal Oyun";407;100;106100;106000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";408;100;106000;105900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";409;100;105900;105800;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";410;100;105800;105700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";411;100;105700;105600;0;0;0;0;-;False;0;0;False;Normal;Normal;1;"-"
"0. Normal Oyun";412;100;105600;105500;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";413;100;105500;105400;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";414;100;105400;105300;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";415;100;105300;107810;2610;0;0;0;-;True;2610;0;False;EpicWin;Bonus;0;"-"
"0. Normal Oyun";416;100;107810;107710;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";417;100;107710;107790;180;3;3;0;-;False;0;0;False;Normal;Normal;0;"S6x9=100TL | S4x9=60TL | S4x9=20TL"
"0. Normal Oyun";418;100;107790;107690;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";419;100;107690;107590;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";420;100;107590;107490;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";421;100;107490;107390;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";422;100;107390;107340;50;2;2;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL | S0x9=30TL"
"0. Normal Oyun";423;100;107340;107280;40;1;1;0;-;False;0;0;False;Normal;Normal;0;"S2x8=40TL"
"0. Normal Oyun";424;100;107280;107200;20;1;1;0;-;False;0;0;False;Normal;Normal;0;"S0x9=20TL"
"0. Normal Oyun";425;100;107200;107100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";426;100;107100;107000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";427;100;107000;107200;300;1;1;10;DOGAL;False;0;0;False;BigWin;Normal;0;"S1x8=30TL"
"0. Normal Oyun";428;100;107200;107100;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";429;100;107100;107000;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";430;100;107000;106900;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";431;100;106900;106800;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";432;100;106800;106700;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";433;100;106700;106660;60;0;0;0;-;True;60;0;False;Normal;Bonus;0;"-"
"0. Normal Oyun";434;100;106660;106560;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";435;100;106560;106460;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";436;100;106460;106360;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";437;100;106360;106310;50;1;1;0;-;False;0;0;False;Normal;Normal;0;"S3x8=50TL"
"0. Normal Oyun";438;100;106310;106510;300;1;1;0;-;True;250;0;False;BigWin;Bonus;0;"S0x11=50TL"
"0. Normal Oyun";439;100;106510;106410;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";440;100;106410;106310;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";441;100;106310;106210;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";442;100;106210;106110;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";443;100;106110;106010;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";444;100;106010;106150;240;1;1;8;DOGAL;False;0;0;False;BigWin;Normal;0;"S1x9=30TL"
"0. Normal Oyun";445;100;106150;106050;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
"0. Normal Oyun";446;100;106050;105950;0;0;0;0;-;False;0;0;False;Normal;Normal;0;"-"
